out_public_key,in_public_key,datetime,trust
5156,35,2014-01-25T11:05:23.643360,3
4833,1850,2014-01-25T09:49:27.315400,1
732,3345,2014-01-25T07:06:12.430120,1
3527,4559,2014-01-25T01:56:21.678100,1
1719,1656,2014-01-24T23:50:14.492680,10
4559,5005,2014-01-24T19:02:33.096680,2
4559,1735,2014-01-24T19:00:38.473510,2
35,1245,2014-01-24T15:50:36.142940,1
732,2942,2014-01-24T13:21:23.238510,1
2942,732,2014-01-24T13:08:58.720030,1
4291,1731,2014-01-24T12:46:27.229770,4
4840,4197,2014-01-23T20:48:55.467170,1
4197,4840,2014-01-23T20:48:40.518330,1
4213,4694,2014-01-23T17:23:57.834270,1
4694,4213,2014-01-23T17:21:54.630150,1
5315,3714,2014-01-23T16:48:20.577200,1
3714,5315,2014-01-23T16:39:43.051500,1
2125,5314,2014-01-23T16:00:26.412230,-2
2125,5313,2014-01-23T16:00:04.710910,-2
5294,35,2014-01-23T14:55:50.155990,2
5296,5310,2014-01-23T10:36:23.940600,1
5310,5296,2014-01-23T10:03:00.050560,1
280,4521,2014-01-23T10:00:00.856870,5
4521,280,2014-01-23T09:41:52.463740,5
5312,2318,2014-01-22T17:03:27.979390,1
2318,5312,2014-01-22T17:01:12.578560,1
5296,3725,2014-01-22T16:47:20.629510,1
3725,5296,2014-01-22T16:46:20.645650,1
3229,4291,2014-01-22T15:46:58.974620,1
4291,3229,2014-01-22T15:46:37.839490,1
2125,5298,2014-01-22T14:39:04.524380,-1
5310,3988,2014-01-22T10:38:28.563800,1
280,4461,2014-01-22T09:56:06.067680,1
5308,280,2014-01-22T09:37:35.558290,5
5306,3988,2014-01-22T04:23:34.508880,1
280,5308,2014-01-22T02:11:20.984500,1
361,4899,2014-01-22T02:06:29.410080,1
4771,3649,2014-01-21T22:14:06.436780,1
3649,4771,2014-01-21T22:13:16.881400,1
4921,3099,2014-01-21T16:50:55.931750,2
905,4833,2014-01-21T14:03:11.506350,2
4833,905,2014-01-21T14:02:42.629860,3
4511,3425,2014-01-21T13:42:54.616110,2
5307,280,2014-01-21T13:32:50.720530,1
280,5307,2014-01-21T13:31:33.038340,1
5259,280,2014-01-21T13:13:40.110500,1
280,5259,2014-01-21T13:12:50.935200,1
3219,1018,2014-01-21T12:01:13.392340,9
4360,3837,2014-01-21T09:23:37.943490,1
3837,4360,2014-01-21T09:20:16.211690,1
4315,4222,2014-01-21T05:13:29.380160,2
5275,3988,2014-01-20T13:31:13.418770,2
5275,2296,2014-01-20T13:29:07.959530,2
2296,5275,2014-01-20T13:17:02.751300,1
1565,280,2014-01-20T11:25:11.025290,1
3897,1565,2014-01-20T11:00:26.967740,6
3630,280,2014-01-20T10:59:12.668780,5
280,1565,2014-01-20T10:59:12.456610,1
280,3630,2014-01-20T10:57:18.693120,3
160,280,2014-01-20T01:51:52.563610,3
280,160,2014-01-20T01:49:27.813210,3
5294,3897,2014-01-20T00:08:37.999400,1
3897,5294,2014-01-20T00:04:41.277700,1
5286,4771,2014-01-19T23:07:42.536730,1
3429,5286,2014-01-19T22:50:59.540570,2
5286,3429,2014-01-19T22:50:47.304070,2
3452,5305,2014-01-19T22:17:11.670040,-1
1810,5305,2014-01-19T21:57:22.805680,-5
550,280,2014-01-19T21:31:57.653520,1
280,550,2014-01-19T21:31:50.185640,1
5298,280,2014-01-19T19:55:33.946740,2
280,5298,2014-01-19T18:58:09.763400,1
1930,1850,2014-01-19T18:16:12.161810,-3
5280,4649,2014-01-19T17:14:52.298250,1
4649,5280,2014-01-19T17:13:16.122510,1
3897,4635,2014-01-19T16:19:19.781360,3
4635,3897,2014-01-19T16:18:27.092770,2
4771,2296,2014-01-19T12:19:35.884150,4
2296,4771,2014-01-19T12:12:24.574570,2
3837,3820,2014-01-19T10:00:22.142040,1
280,468,2014-01-19T01:21:35.246740,1
468,280,2014-01-19T01:13:35.762250,2
280,2642,2014-01-19T00:47:18.685720,1
2642,280,2014-01-19T00:47:10.243960,1
5298,4611,2014-01-18T21:06:23.015200,1
4611,5298,2014-01-18T21:04:39.043860,1
3897,4251,2014-01-18T17:04:55.037150,1
5280,3897,2014-01-18T13:55:21.183610,1
3897,5280,2014-01-18T13:48:37.565570,1
4172,5304,2014-01-18T10:58:40.089640,-10
5283,3915,2014-01-18T09:14:09.643940,-1
4172,3957,2014-01-18T09:04:52.389090,-1
280,3699,2014-01-18T02:23:47.346310,4
2125,5303,2014-01-18T00:33:54.473880,-2
5302,5286,2014-01-17T22:17:02.462270,3
5286,5302,2014-01-17T22:15:22.138860,1
4570,4197,2014-01-17T20:43:44.416160,5
5103,3897,2014-01-17T20:41:34.930290,2
3897,5103,2014-01-17T20:41:05.303470,2
4569,2296,2014-01-17T19:01:43.437400,5
2296,4569,2014-01-17T19:00:43.977870,2
5134,35,2014-01-17T17:42:01.725160,5
4291,1832,2014-01-17T14:50:46.513760,5
5255,2131,2014-01-17T11:13:40.564230,1
2131,5255,2014-01-17T11:13:15.890060,1
2131,4320,2014-01-17T10:41:20.529840,1
4320,2131,2014-01-17T10:40:48.523680,1
2125,5301,2014-01-17T10:28:08.462160,-2
3452,1850,2014-01-17T02:00:27.690680,1
5297,4291,2014-01-17T00:07:47.115680,5
4833,5297,2014-01-16T23:43:39.829340,3
5286,5255,2014-01-16T22:05:04.929710,4
5255,5286,2014-01-16T22:04:04.922160,4
1938,4511,2014-01-16T20:25:05.878220,2
4511,1938,2014-01-16T20:17:19.239410,2
3988,5300,2014-01-16T18:38:17.477350,-5
732,2063,2014-01-16T15:31:57.790450,7
2063,732,2014-01-16T15:23:30.102260,1
3719,5299,2014-01-16T14:58:46.149360,10
5298,4925,2014-01-16T12:59:15.612640,1
5298,3988,2014-01-16T12:56:55.242750,1
4925,5298,2014-01-16T12:55:51.935320,1
4267,3988,2014-01-16T12:01:52.586930,1
4559,1670,2014-01-16T07:07:15.914260,1
3099,5297,2014-01-16T00:29:33.764960,8
4291,5297,2014-01-16T00:21:43.274320,5
5296,5228,2014-01-15T20:48:30.811100,2
5228,5296,2014-01-15T20:43:40.278600,1
5228,5286,2014-01-15T20:38:54.619400,1
5286,5228,2014-01-15T20:38:37.208080,1
3904,4833,2014-01-15T15:07:59.262730,1
4833,3904,2014-01-15T15:07:27.022860,1
2125,5295,2014-01-15T14:17:07.345280,-2
5292,4315,2014-01-15T04:47:49.903290,1
35,5294,2014-01-15T02:58:54.038440,1
5293,4649,2014-01-14T23:09:04.543350,1
4649,5293,2014-01-14T23:07:09.109610,1
4315,5292,2014-01-14T20:51:06.718190,1
2110,4694,2014-01-14T20:45:43.473290,2
4197,3317,2014-01-14T20:30:25.140280,2
2296,3810,2014-01-14T16:44:10.138210,1
5287,2305,2014-01-14T16:25:08.682160,5
2305,5287,2014-01-14T16:20:17.800960,5
2125,5291,2014-01-14T15:37:27.455220,-2
5290,5286,2014-01-14T00:58:17.895780,1
5286,5290,2014-01-14T00:55:35.480840,1
2125,5285,2014-01-13T18:12:46.835820,-2
2125,5289,2014-01-13T16:57:53.890680,-2
4758,5288,2014-01-13T16:47:30.594010,-2
2012,2110,2014-01-13T16:44:09.747910,1
2110,2012,2014-01-13T16:43:56.776200,1
2125,5288,2014-01-13T16:07:37.414210,-2
1585,3452,2014-01-13T15:51:34.398340,1
988,2377,2014-01-13T15:47:37.150610,10
3452,1585,2014-01-13T14:55:21.425350,1
5286,4838,2014-01-13T13:38:34.279770,1
4838,5286,2014-01-13T13:38:02.185670,1
4838,5285,2014-01-13T13:30:54.593370,-10
1953,3989,2014-01-13T13:18:06.707300,-1
4553,4833,2014-01-13T13:16:02.994550,1
4833,4553,2014-01-13T13:15:01.499630,1
5284,3714,2014-01-13T12:31:22.943760,10
3714,5284,2014-01-13T10:47:30.131340,10
3451,4833,2014-01-13T08:29:42.787930,1
4833,3451,2014-01-13T08:26:59.690370,2
1731,2835,2014-01-13T06:33:21.530120,1
2835,1731,2014-01-13T06:32:37.820700,1
3598,4833,2014-01-13T04:36:47.937200,5
4833,3598,2014-01-13T04:34:16.464970,5
4833,3545,2014-01-13T04:26:05.051020,6
4172,4649,2014-01-13T03:42:41.152480,1
5283,3725,2014-01-13T00:08:14.069530,1
3725,5283,2014-01-13T00:07:11.995000,1
1819,1018,2014-01-12T18:32:32.460190,3
5282,4315,2014-01-12T17:11:39.472010,1
4315,5282,2014-01-12T17:11:03.894210,1
4779,4266,2014-01-12T15:56:54.271100,1
3229,4833,2014-01-12T14:07:35.736090,1
4833,3229,2014-01-12T14:06:02.373120,1
215,4833,2014-01-12T10:55:53.353460,2
4833,215,2014-01-12T10:55:06.649160,2
2125,5281,2014-01-12T08:37:14.031060,-2
550,1508,2014-01-12T07:13:47.171510,1
1508,550,2014-01-12T07:13:12.552360,1
4833,3781,2014-01-12T04:58:37.232270,1
3781,4833,2014-01-12T04:58:29.919010,1
5280,4635,2014-01-12T04:22:20.695370,1
4635,5280,2014-01-12T04:20:23.120730,1
4172,3598,2014-01-12T03:25:14.483520,1
5279,4172,2014-01-12T03:23:18.812610,1
4172,5279,2014-01-12T03:21:45.926760,1
1731,4694,2014-01-11T08:37:52.153590,3
5261,2313,2014-01-11T06:04:02.817930,1
3725,905,2014-01-10T21:51:23.598140,2
5278,5269,2014-01-10T12:34:20.543390,1
5269,5278,2014-01-10T12:33:47.294490,1
215,3656,2014-01-10T09:15:45.089800,1
3897,4119,2014-01-10T08:33:15.897600,1
4119,3897,2014-01-10T08:32:11.563770,1
2318,1565,2014-01-10T07:10:10.030150,5
4833,5103,2014-01-10T06:05:18.502780,1
5103,4833,2014-01-10T05:53:55.085760,1
5267,4774,2014-01-10T02:13:11.556880,1
4774,5267,2014-01-10T02:05:13.275130,1
3804,5267,2014-01-10T01:36:50.828150,1
5267,3804,2014-01-10T01:34:49.594620,1
4002,5271,2014-01-09T20:17:52.115650,2
3229,3897,2014-01-09T18:27:29.852990,1
3897,3229,2014-01-09T18:26:21.264600,1
4002,2377,2014-01-09T17:07:58.452290,2
4002,2305,2014-01-09T17:06:42.034910,2
2305,4002,2014-01-09T17:03:11.929570,2
2125,5277,2014-01-09T15:47:46.707780,-1
5228,3804,2014-01-09T15:47:04.272890,1
3804,5228,2014-01-09T15:22:53.861740,1
3451,4592,2014-01-09T15:06:53.647560,-10
2642,4833,2014-01-09T13:01:31.573660,4
4833,2642,2014-01-09T13:00:33.096840,4
2125,5276,2014-01-09T09:19:27.611500,-2
35,5275,2014-01-09T04:10:17.394140,1
35,5274,2014-01-09T04:10:08.991020,1
35,5227,2014-01-09T04:09:52.059800,1
4532,4559,2014-01-09T01:56:44.722520,2
5267,2388,2014-01-08T22:41:49.293090,1
2110,4592,2014-01-08T18:39:44.930580,1
4172,4592,2014-01-08T18:32:58.810340,-1
4197,4291,2014-01-08T18:32:33.017510,5
4291,4197,2014-01-08T18:31:03.717480,7
4365,4592,2014-01-08T18:23:14.676720,1
146,4172,2014-01-08T17:54:17.727900,1
4172,146,2014-01-08T17:48:52.638690,1
5269,4172,2014-01-08T17:27:43.230420,1
4172,3513,2014-01-08T15:34:13.079820,-1
4172,3776,2014-01-08T14:05:02.165340,-10
2387,3776,2014-01-08T13:29:50.993830,-10
2125,5273,2014-01-08T09:46:11.277720,-2
4562,35,2014-01-08T08:41:03.488130,2
2399,5188,2014-01-08T04:50:14.029320,-10
5227,625,2014-01-08T04:15:38.754710,1
3018,3776,2014-01-08T04:13:04.211560,-10
625,5227,2014-01-08T04:06:12.991190,1
1018,4850,2014-01-08T00:50:28.256370,1
4850,1018,2014-01-07T23:57:28.643660,2
5025,5141,2014-01-07T23:45:38.816470,-2
2388,2318,2014-01-07T22:57:57.029630,1
4197,5228,2014-01-07T22:47:40.460240,1
2388,4833,2014-01-07T22:35:48.629740,1
5025,4593,2014-01-07T22:20:41.895260,2
4833,4593,2014-01-07T22:15:47.577920,1
5228,4197,2014-01-07T21:33:35.653660,3
5141,3649,2014-01-07T20:45:51.149250,1
3649,5141,2014-01-07T20:45:10.225450,1
4320,4884,2014-01-07T19:34:23.927100,8
4694,5228,2014-01-07T19:32:43.379530,1
5228,4694,2014-01-07T19:30:13.738580,1
4197,446,2014-01-07T17:40:53.216240,1
446,4197,2014-01-07T17:40:07.696240,1
4694,4833,2014-01-07T17:04:05.294170,7
4694,1731,2014-01-07T17:03:42.956370,6
4197,2233,2014-01-07T16:47:47.316150,1
2233,4197,2014-01-07T16:47:33.209690,1
51,5103,2014-01-07T15:17:57.803550,3
5103,51,2014-01-07T15:11:03.928640,3
546,1850,2014-01-07T14:05:09.899600,1
2835,5272,2014-01-07T13:39:49.335370,1
4197,2901,2014-01-07T12:50:05.174130,1
3272,1018,2014-01-07T12:49:19.437240,6
5271,4002,2014-01-07T12:31:39.855570,1
4197,3194,2014-01-07T12:22:11.234360,3
2125,1585,2014-01-07T12:19:19.084590,1
4172,5269,2014-01-07T09:58:38.443440,1
2125,5270,2014-01-07T02:23:16.871450,-2
905,1018,2014-01-07T00:23:00.119940,6
2625,4833,2014-01-06T18:22:25.019150,2
4833,2625,2014-01-06T18:22:03.008960,2
5269,2045,2014-01-06T17:16:39.719680,1
2045,5269,2014-01-06T17:01:19.333300,1
4554,5268,2014-01-06T16:39:00.257310,1
4554,5255,2014-01-06T16:38:41.499100,1
4833,4694,2014-01-06T15:39:08.847390,8
4833,550,2014-01-06T15:16:05.460840,1
550,4833,2014-01-06T15:16:00.707820,1
3000,1919,2014-01-06T11:14:06.601310,1
5265,35,2014-01-06T07:09:53.999450,5
4315,5218,2014-01-05T22:25:21.109360,2
2388,5267,2014-01-05T22:01:32.862940,1
4197,4833,2014-01-05T19:42:04.252920,1
4833,4197,2014-01-05T19:39:26.935460,1
4833,705,2014-01-05T17:10:12.247490,-2
3910,4833,2014-01-05T16:54:32.705680,1
4833,3910,2014-01-05T16:53:59.612100,1
3699,905,2014-01-05T14:50:41.614660,1
905,3699,2014-01-05T14:48:11.205780,1
1919,3000,2014-01-05T14:45:47.052540,1
35,5265,2014-01-05T14:29:23.372100,1
3630,4833,2014-01-05T13:20:38.471710,1
4833,3630,2014-01-05T13:20:14.870700,1
4833,4840,2014-01-05T13:19:52.882730,1
4840,4833,2014-01-05T13:18:28.084540,1
3422,5224,2014-01-05T08:44:53.155060,1
5224,3422,2014-01-05T08:42:22.323230,1
2635,5224,2014-01-05T08:38:35.647940,1
5224,4172,2014-01-05T07:57:40.359840,2
4172,5224,2014-01-05T07:57:24.332420,2
5257,51,2014-01-05T07:08:14.105820,1
51,5257,2014-01-05T07:03:07.185120,1
51,4172,2014-01-05T07:02:12.137490,1
4172,51,2014-01-05T06:57:32.528480,1
2042,2313,2014-01-05T02:31:49.752740,1
5025,5227,2014-01-05T02:22:14.241290,-1
3699,469,2014-01-05T01:02:06.985150,1
469,3699,2014-01-05T01:00:23.069790,1
5224,2378,2014-01-04T17:03:48.060190,1
5224,3880,2014-01-04T17:02:04.728400,1
3880,5224,2014-01-04T11:04:43.660310,1
3880,5151,2014-01-04T11:03:00.215560,3
5151,3880,2014-01-04T11:02:53.413330,3
5146,4562,2014-01-04T10:50:23.900390,1
4562,5146,2014-01-04T10:48:59.847610,1
2635,5264,2014-01-04T02:40:52.733910,1
5234,3804,2014-01-04T01:56:12.512590,3
3099,5263,2014-01-03T19:22:57.012650,1
5227,5054,2014-01-03T18:02:25.876710,2
5054,5227,2014-01-03T18:01:30.926460,2
2125,5262,2014-01-03T17:32:03.904060,-2
5228,4833,2014-01-03T17:14:25.983880,1
4833,5228,2014-01-03T17:11:59.782490,1
3837,3897,2014-01-03T10:37:48.788950,10
2313,5261,2014-01-03T10:20:38.729820,1
2313,4767,2014-01-03T10:15:26.024010,1
2313,2042,2014-01-03T10:13:11.517440,1
5175,4833,2014-01-02T23:39:11.332710,1
4833,5175,2014-01-02T23:29:18.750770,1
3545,4833,2014-01-02T23:02:27.462970,4
5260,93,2014-01-02T22:44:08.759470,1
93,5260,2014-01-02T22:27:02.624690,1
13,705,2014-01-02T22:23:12.829880,-2
2125,705,2014-01-02T22:21:50.090100,-2
2934,4172,2014-01-02T14:43:41.112460,8
5228,5212,2014-01-02T02:49:48.069710,1
1363,159,2014-01-02T01:38:12.978680,1
4943,3897,2014-01-02T00:25:52.075880,2
3897,4943,2014-01-02T00:23:46.200720,2
4850,4291,2014-01-01T23:11:44.244360,3
4291,4850,2014-01-01T23:04:40.412360,1
2304,1502,2014-01-01T22:25:20.844120,1
1502,2304,2014-01-01T22:24:27.618390,1
5251,3734,2014-01-01T19:33:34.630670,-1
4553,905,2014-01-01T17:51:43.103030,4
5025,4499,2014-01-01T15:08:35.789500,2
4499,5025,2014-01-01T15:06:51.027620,2
905,1885,2014-01-01T02:08:07.006440,1
1885,905,2014-01-01T01:45:08.617350,1
625,3910,2013-12-31T23:11:02.799620,1
3910,625,2013-12-31T23:11:00.976710,1
3719,3988,2013-12-31T20:28:25.173560,1
3988,3719,2013-12-31T20:27:59.718110,1
5255,468,2013-12-31T16:43:47.611510,1
468,5255,2013-12-31T16:42:33.958670,1
4197,4925,2013-12-31T14:23:43.964350,1
4925,4197,2013-12-31T14:22:34.755400,1
5258,2635,2013-12-31T14:01:03.984520,1
5257,2303,2013-12-31T13:58:44.071380,1
2635,5258,2013-12-31T13:56:54.368110,1
2303,5257,2013-12-31T13:56:33.208540,1
1386,2296,2013-12-31T10:35:43.721580,1
905,1565,2013-12-31T10:05:18.596420,6
4499,4131,2013-12-31T02:39:28.170250,1
4131,4499,2013-12-31T02:38:34.395550,1
5121,5143,2013-12-31T01:38:43.079100,2
5143,5121,2013-12-31T01:24:33.132390,5
2318,4119,2013-12-31T00:26:19.511290,1
4119,2318,2013-12-31T00:24:59.225190,1
4315,5221,2013-12-30T22:36:34.985140,3
3545,3656,2013-12-30T21:49:45.543570,1
3656,3545,2013-12-30T21:49:11.151720,1
5227,5103,2013-12-30T17:30:03.309010,3
5103,5227,2013-12-30T17:24:25.221980,2
5255,4554,2013-12-30T15:31:03.877050,1
35,5256,2013-12-30T15:24:01.240320,1
35,1765,2013-12-30T15:22:57.029060,1
35,5236,2013-12-30T15:22:29.859560,1
5227,346,2013-12-30T15:19:08.902330,1
5255,5227,2013-12-30T15:16:35.172790,1
5227,5255,2013-12-30T15:14:48.211420,1
3545,4197,2013-12-30T12:58:47.836720,2
4197,3545,2013-12-30T12:57:55.049070,2
3725,3445,2013-12-30T07:25:56.385850,1
4838,280,2013-12-30T06:00:28.483430,1
280,4838,2013-12-30T05:58:59.436600,1
280,4291,2013-12-30T01:52:01.791860,1
4291,280,2013-12-30T01:51:50.232300,1
3699,280,2013-12-29T18:57:45.809730,2
4119,4925,2013-12-29T17:45:25.408230,1
4925,4119,2013-12-29T17:44:54.473330,1
280,5025,2013-12-29T17:35:39.964100,1
5025,280,2013-12-29T17:33:45.777290,1
280,5254,2013-12-29T17:15:46.219020,1
4937,4709,2013-12-29T16:36:41.325650,-1
4304,4172,2013-12-29T16:25:39.918360,10
346,5227,2013-12-29T16:11:51.255420,1
5234,2303,2013-12-29T16:09:00.623270,1
2303,3452,2013-12-29T16:01:54.099870,1
905,4197,2013-12-29T15:46:20.272060,5
5227,35,2013-12-29T15:25:00.461990,1
3000,280,2013-12-29T15:05:40.051360,1
3649,3000,2013-12-29T14:30:38.083300,1
280,3000,2013-12-29T14:29:40.875980,1
4525,4650,2013-12-29T10:45:18.574240,1
4650,4525,2013-12-29T10:29:43.154680,1
280,4840,2013-12-29T10:22:29.569260,1
4840,280,2013-12-29T10:21:41.514600,1
280,4562,2013-12-29T09:57:34.021160,1
4562,280,2013-12-29T09:57:21.251520,2
5025,4291,2013-12-28T23:35:33.588580,2
4840,4291,2013-12-28T23:24:53.694220,1
4291,4840,2013-12-28T23:13:28.972760,1
3714,1802,2013-12-28T23:09:05.588910,5
4291,5025,2013-12-28T22:58:59.115470,1
5025,4840,2013-12-28T22:52:47.113820,1
4499,3649,2013-12-28T20:27:36.253050,1
3649,4499,2013-12-28T20:27:34.026910,1
1316,4197,2013-12-28T15:27:55.856020,1
5251,5227,2013-12-28T14:19:11.980290,3
5227,5251,2013-12-28T14:18:55.260990,3
1052,4694,2013-12-28T05:43:14.132620,2
3649,2110,2013-12-28T02:52:05.632510,2
625,1810,2013-12-27T20:09:08.607900,2
625,3452,2013-12-27T19:59:32.292760,1
4694,1052,2013-12-27T16:50:02.489750,1
5251,1324,2013-12-27T15:28:19.010420,1
1324,5251,2013-12-27T15:23:17.216580,1
5248,35,2013-12-27T13:29:11.421100,1
2045,5245,2013-12-27T13:05:57.290880,-1
2125,4635,2013-12-27T12:02:58.168190,1
2378,5252,2013-12-27T09:54:42.126150,1
280,4553,2013-12-27T04:41:38.433370,1
4553,280,2013-12-27T04:34:16.541100,1
5025,4884,2013-12-27T02:45:57.981200,2
4884,5025,2013-12-27T02:45:50.832590,3
905,3630,2013-12-27T01:53:35.750560,1
3630,905,2013-12-27T01:51:36.202560,2
5251,5245,2013-12-26T23:26:54.453690,1
5245,5251,2013-12-26T22:48:15.878040,1
4238,4592,2013-12-26T22:45:31.494380,-10
4291,4370,2013-12-26T22:32:30.730000,7
4361,4334,2013-12-26T22:06:22.374140,7
5245,5025,2013-12-26T21:23:28.637090,1
5250,5028,2013-12-26T21:05:20.387610,1
5250,5249,2013-12-26T21:01:57.933970,1
5249,4172,2013-12-26T21:00:23.268010,1
5249,5250,2013-12-26T20:58:25.825440,1
5249,5028,2013-12-26T20:57:53.125810,1
5028,5250,2013-12-26T20:47:34.704910,1
5028,5249,2013-12-26T20:47:11.631820,1
4499,280,2013-12-26T15:42:52.612410,1
5025,4251,2013-12-26T15:39:25.497710,-1
2642,3831,2013-12-26T15:17:52.324660,-1
280,4499,2013-12-26T15:10:42.228390,1
4197,3630,2013-12-26T13:41:15.310240,3
3630,4197,2013-12-26T13:36:36.456700,4
5246,5242,2013-12-26T09:00:32.013650,5
5242,5246,2013-12-26T08:59:23.909230,5
35,5248,2013-12-26T04:06:47.219740,1
35,5247,2013-12-26T04:06:35.316850,1
35,5229,2013-12-26T04:06:24.543570,1
5025,5245,2013-12-25T23:23:09.966670,1
3837,1334,2013-12-25T20:18:28.153650,-1
5244,4840,2013-12-25T18:33:04.523080,1
4840,5244,2013-12-25T18:33:00.334320,1
1953,1733,2013-12-25T16:21:44.118580,-1
3107,1334,2013-12-25T15:39:31.815580,2
3107,33,2013-12-25T15:34:20.491440,1
33,3107,2013-12-25T15:34:15.093760,1
5242,4840,2013-12-25T14:31:45.330870,1
4840,5242,2013-12-25T14:25:54.463000,1
5242,5025,2013-12-25T02:51:26.978750,1
5025,5242,2013-12-25T02:48:02.445730,1
2125,5243,2013-12-24T19:10:19.558780,-1
5242,4398,2013-12-24T17:50:21.050440,1
4398,5242,2013-12-24T17:49:42.919970,1
5241,5227,2013-12-24T15:41:00.990370,1
5227,5241,2013-12-24T15:40:01.131330,1
2125,5235,2013-12-24T14:53:04.730600,-2
4559,5240,2013-12-24T14:29:37.108930,-10
4559,5237,2013-12-24T14:29:23.968750,-10
2125,5237,2013-12-24T14:29:20.358340,-2
4559,5239,2013-12-24T14:29:03.630360,-10
2125,5240,2013-12-24T14:26:52.913850,-2
2125,5239,2013-12-24T14:26:52.149220,-2
5239,5240,2013-12-24T14:26:32.906490,10
5238,5239,2013-12-24T14:26:14.347410,-10
5238,5237,2013-12-24T14:25:59.238970,-10
5238,5235,2013-12-24T14:25:42.142790,-10
5239,5237,2013-12-24T14:23:31.839870,10
5237,5239,2013-12-24T14:22:41.752230,10
5235,5238,2013-12-24T14:22:21.564550,-10
5235,5237,2013-12-24T14:20:36.331220,10
5236,3040,2013-12-24T05:01:47.012450,1
3040,5236,2013-12-24T05:00:33.132470,1
4611,4365,2013-12-24T04:33:45.509680,1
4365,4611,2013-12-24T04:33:29.905450,1
5228,4611,2013-12-24T04:31:08.949050,1
4611,5228,2013-12-24T04:29:21.379840,1
3040,5228,2013-12-24T01:41:30.436130,1
5228,3040,2013-12-24T01:34:56.599840,1
4291,2306,2013-12-23T21:31:25.689450,1
4172,5231,2013-12-23T20:00:13.821450,-10
3897,5231,2013-12-23T19:58:41.983510,1
2125,5231,2013-12-23T18:58:05.121060,-2
1953,328,2013-12-23T13:39:08.944660,7
4197,5231,2013-12-23T12:59:46.480650,1
5231,4197,2013-12-23T12:59:02.888580,1
3904,5231,2013-12-23T12:47:13.953940,1
5231,3904,2013-12-23T12:46:54.528560,1
5235,3746,2013-12-23T12:19:57.274060,1
3452,5234,2013-12-22T23:17:41.695900,1
3099,5217,2013-12-22T22:37:26.460310,-1
5234,3452,2013-12-22T22:24:27.231890,10
2125,5233,2013-12-22T21:38:39.626350,-2
905,5217,2013-12-22T21:09:14.238260,-2
905,5213,2013-12-22T21:09:09.919530,-2
905,5195,2013-12-22T21:09:06.626420,-2
905,5192,2013-12-22T21:09:04.370810,-2
2125,5232,2013-12-22T21:07:04.322730,-2
2125,5217,2013-12-22T21:03:31.608480,-2
2125,5213,2013-12-22T21:03:31.357850,-2
2125,5195,2013-12-22T21:03:31.116040,-2
2125,5192,2013-12-22T21:03:30.837230,-2
5213,2045,2013-12-22T21:01:07.553200,-10
5213,5228,2013-12-22T21:00:59.998800,-10
3988,5231,2013-12-22T21:00:18.289740,1
5231,3988,2013-12-22T21:00:07.269840,1
3107,5231,2013-12-22T20:57:29.466540,1
5231,3107,2013-12-22T20:48:02.468360,1
5231,5228,2013-12-22T20:38:10.950010,1
5228,5231,2013-12-22T20:37:14.606630,1
1810,4840,2013-12-22T19:59:41.006930,1
4840,1810,2013-12-22T19:59:27.870550,1
2045,3531,2013-12-22T19:15:54.175550,-1
5139,4592,2013-12-22T17:50:28.434470,1
4592,5139,2013-12-22T17:49:55.908350,1
2125,5230,2013-12-22T15:18:01.857980,-10
4304,4840,2013-12-22T10:57:00.725490,1
4840,4304,2013-12-22T10:56:26.932950,1
